claim_id,x,y,cluster_id,macro_theme,color,dataset,model,variant,seed,text,customer_id,label,distance
claim_013_036,3.502226409786802,5.104852906413745,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 36 in cluster 13,13036,0,0.1067080759652131
claim_013_037,3.515187235677329,5.8779383476321945,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 37 in cluster 13,13037,1,0.00526229158365727
claim_013_038,3.4310805372097657,6.19043967978405,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 38 in cluster 13,13038,0,0.30275388162231004
claim_013_039,4.028499094285524,5.758402005408038,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 39 in cluster 13,13039,1,0.2464620957706317
claim_013_040,4.82115845544842,5.952400506621259,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 40 in cluster 13,13040,0,0.24718201456447372
claim_013_041,5.296988194118375,6.672497953631735,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 41 in cluster 13,13041,1,0.39876360518314546
claim_013_042,4.309490865745875,6.068399725512475,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 42 in cluster 13,13042,0,0.2888471327295986
claim_013_043,3.324777845790547,5.942663640988843,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 43 in cluster 13,13043,1,0.2484828222925831
claim_013_044,4.6547832319765705,6.595458293358551,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 44 in cluster 13,13044,0,0.08074931260116658
claim_013_045,3.44042339952587,5.3656661825023075,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 45 in cluster 13,13045,1,0.09512192899349318
claim_013_046,3.846006164815366,5.420396488421342,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 46 in cluster 13,13046,0,0.4055655414141368
claim_013_047,4.349614376773889,6.021319213216488,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 47 in cluster 13,13047,1,0.14722034080439936
claim_013_048,2.5816213452936605,6.028675488589896,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 48 in cluster 13,13048,0,0.3772393382928553
claim_013_049,4.00095448114735,6.007535648093915,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 49 in cluster 13,13049,1,0.040250294283084846
claim_013_050,3.6862122663349743,5.5544876691418015,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 50 in cluster 13,13050,0,0.2653492233688447
claim_013_051,4.668508964470058,5.543126834672315,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 51 in cluster 13,13051,1,0.19137693300324166
claim_013_052,2.0983112730552236,6.155006526434609,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 52 in cluster 13,13052,0,0.41222717776719103
claim_013_053,3.4723912072944785,5.764348022368864,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 53 in cluster 13,13053,1,0.2556918283374649
claim_013_054,3.3620902382865205,5.568740302773154,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 54 in cluster 13,13054,0,0.07572543222997145
claim_013_055,4.3111720083379,6.33482993663035,clu_013,Mobility,#f39c35,age,gpt_oss,demo,101,Synthetic claim 55 in cluster 13,13055,1,0.17168737294770653
claim_014_000,8.805331165085443,6.684909868371755,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 0 in cluster 14,14000,0,0.4072863175845693
claim_014_001,8.201508763049423,6.2566188818539406,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 1 in cluster 14,14001,1,0.42374599438791344
claim_014_002,10.202132573908404,6.672270793834436,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 2 in cluster 14,14002,0,0.08872703559598015
claim_014_003,9.305185921069404,6.731137756879327,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 3 in cluster 14,14003,1,0.3139173806782142
claim_014_004,8.785651719537146,6.046802355429494,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 4 in cluster 14,14004,0,0.18593413060992608
claim_014_005,9.65027885087285,6.509043972527083,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 5 in cluster 14,14005,1,0.08435210299040136
claim_014_006,8.346710619488803,6.231732268464367,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 6 in cluster 14,14006,0,0.19791193314531916
claim_014_007,9.053553477267087,6.228182671317409,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 7 in cluster 14,14007,1,0.08877122757395096
claim_014_008,8.79365130002509,7.112370796490269,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 8 in cluster 14,14008,0,0.1090727117791579
claim_014_009,9.189656911443798,7.150127557368468,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 9 in cluster 14,14009,1,0.23380872849027376
claim_014_010,8.355956474409188,6.34289513349904,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 10 in cluster 14,14010,0,0.3784444446207192
claim_014_011,9.244451646764261,6.510239739014988,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 11 in cluster 14,14011,1,0.431377561388009
claim_014_012,8.488539767698908,7.214236886133391,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 12 in cluster 14,14012,0,0.29683563789649153
claim_014_013,9.118511265888872,6.303042205312376,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 13 in cluster 14,14013,1,0.07695320060898012
claim_014_014,9.182045956508349,6.242285410305935,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 14 in cluster 14,14014,0,0.017036350610057982
claim_014_015,8.953069500578621,5.616400176218216,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 15 in cluster 14,14015,1,0.4302226820582507
claim_014_016,7.960236331522649,6.922571413227386,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 16 in cluster 14,14016,0,0.1224820236375608
claim_014_017,9.01211550160755,6.634632269131966,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 17 in cluster 14,14017,1,0.27348345840950866
claim_014_018,7.64512830524008,5.652179358632595,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 18 in cluster 14,14018,0,0.2280702833056045
claim_014_019,9.561116287261555,6.725956989825222,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 19 in cluster 14,14019,1,0.2787580430339913
claim_014_020,8.980527545746705,6.81140292446455,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 20 in cluster 14,14020,0,0.11639181580468602
claim_014_021,8.618552493651753,6.187794970725423,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 21 in cluster 14,14021,1,0.04419727095134059
claim_014_022,8.237038279502478,6.168720208296721,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 22 in cluster 14,14022,0,0.03512822076419714
claim_014_023,8.577264662112865,5.241795230505199,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 23 in cluster 14,14023,1,0.07362898754961288
claim_014_024,8.804652241904485,5.781833482594562,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 24 in cluster 14,14024,0,0.09820667682728225
claim_014_025,9.30730795658396,6.791000131273154,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 25 in cluster 14,14025,1,0.3066276676402062
claim_014_026,9.267620986708446,6.301779164086447,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 26 in cluster 14,14026,0,0.22558737422953568
claim_014_027,9.456305677838076,5.782332431494838,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 27 in cluster 14,14027,1,0.43667141065938253
claim_014_028,10.723517741297922,5.903003114828059,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 28 in cluster 14,14028,0,0.3985745422137377
claim_014_029,8.391018863203714,6.81120571561469,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 29 in cluster 14,14029,1,0.021539237386877175
claim_014_030,8.59819976114253,6.436772731243807,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 30 in cluster 14,14030,0,0.1791470357619884
claim_014_031,9.714236057682747,6.655171996627217,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 31 in cluster 14,14031,1,0.2588840444490494
claim_014_032,9.17811201136282,6.948200264199866,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 32 in cluster 14,14032,0,0.29630953972115176
claim_014_033,9.13594834962539,6.697689619259151,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 33 in cluster 14,14033,1,0.36817245672176524
claim_014_034,9.102489977761675,6.038005330637571,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 34 in cluster 14,14034,0,0.0675312421614503
claim_014_035,9.697284425966407,6.498420696276087,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 35 in cluster 14,14035,1,0.10241833551757767
claim_014_036,8.803051908039066,6.976789785258017,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 36 in cluster 14,14036,0,0.11156649293118964
claim_014_037,8.1565219204888,6.152206995801726,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 37 in cluster 14,14037,1,0.1668624767948991
claim_014_038,9.54012366128076,6.559055281859183,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 38 in cluster 14,14038,0,0.2245178422861067
claim_014_039,9.791569795852253,6.720821009808698,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 39 in cluster 14,14039,1,0.008984223189974105
claim_014_040,9.432497023385974,6.390519353890925,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 40 in cluster 14,14040,0,0.2588333244874264
claim_014_041,8.556861874720266,6.711088432934903,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 41 in cluster 14,14041,1,0.01373482917430976
claim_014_042,8.677911971759496,6.863763991902436,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 42 in cluster 14,14042,0,0.08487048895694244
claim_014_043,8.842292906569785,5.9474900716149195,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 43 in cluster 14,14043,1,0.09503931872302904
claim_014_044,9.208381262984751,6.806097676960753,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 44 in cluster 14,14044,0,0.050075549052662253
claim_014_045,9.178615799417033,6.825319310895186,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 45 in cluster 14,14045,1,0.2867661846848074
claim_014_046,9.018682523517212,5.954084881480579,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 46 in cluster 14,14046,0,0.32071460652934625
claim_014_047,9.448570221427845,6.1788527268876665,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 47 in cluster 14,14047,1,0.28041376426079406
claim_014_048,9.6183320637525,6.010195548687705,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 48 in cluster 14,14048,0,0.3574325008074456
claim_014_049,8.939642473130634,7.383703477248159,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 49 in cluster 14,14049,1,0.15358075819757872
claim_014_050,9.962370907964438,6.60960259152392,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 50 in cluster 14,14050,0,0.1884290060534957
claim_014_051,9.69158570259789,7.331700478314119,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 51 in cluster 14,14051,1,0.01750999103429293
claim_014_052,8.78313353928512,6.962617523586543,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 52 in cluster 14,14052,0,0.1572535082038868
claim_014_053,8.847162442906797,6.20151579704885,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 53 in cluster 14,14053,1,0.2846335995393031
claim_014_054,8.86635487658287,6.179398480112009,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 54 in cluster 14,14054,0,0.35177510239632814
claim_014_055,8.961411171321643,6.265696244082506,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 55 in cluster 14,14055,1,0.03283955649926493
claim_014_056,8.118180671361126,7.100114211207602,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 56 in cluster 14,14056,0,0.1437487174446079
claim_014_057,9.371645573131582,6.256405816742926,clu_014,Digital services,#4f86c6,rosbank,qwen,demo,947,Synthetic claim 57 in cluster 14,14057,1,0.04878260345520579
claim_015_000,11.627827346136618,6.118260109967681,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 0 in cluster 15,15000,0,0.22312488609672096
claim_015_001,12.321239491783789,5.257540417677801,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 1 in cluster 15,15001,1,0.3710303560465849
claim_015_002,11.743559184854822,6.057044884767623,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 2 in cluster 15,15002,0,0.3755765147179432
claim_015_003,12.065552967182152,6.191942888374962,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 3 in cluster 15,15003,1,0.3296378536635635
claim_015_004,12.23649811423981,6.533128553585371,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 4 in cluster 15,15004,0,0.14322647036533295
claim_015_005,11.815964095840375,5.106103304461631,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 5 in cluster 15,15005,1,0.20260239787701065
claim_015_006,12.30022514752056,5.4475300048002,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 6 in cluster 15,15006,0,0.19056541562467103
claim_015_007,11.819893538517443,5.757243244964298,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 7 in cluster 15,15007,1,0.1682333068324745
claim_015_008,12.208027248099715,5.825127798918138,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 8 in cluster 15,15008,0,0.38113400641461603
claim_015_009,12.527753477944126,6.060031278419982,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 9 in cluster 15,15009,1,0.3177699501174157
claim_015_010,12.127933182756944,5.785547712896303,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 10 in cluster 15,15010,0,0.313721331293297
claim_015_011,12.678194688394552,6.146689118641067,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 11 in cluster 15,15011,1,0.2648504973799324
claim_015_012,11.90029494590737,6.40915719218477,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 12 in cluster 15,15012,0,0.20409441118708152
claim_015_013,12.959341770951768,6.3734549167095045,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 13 in cluster 15,15013,1,0.0934996123842283
claim_015_014,12.85332931565087,6.044444698544637,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 14 in cluster 15,15014,0,0.17514123121129538
claim_015_015,12.320514942404063,6.392743860149602,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 15 in cluster 15,15015,1,0.06828634001713527
claim_015_016,12.070405789364639,6.272266420571282,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 16 in cluster 15,15016,0,0.18810472305478748
claim_015_017,11.244305393082325,6.202260058033347,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 17 in cluster 15,15017,1,0.3966923655534087
claim_015_018,11.858733845827214,5.921477960718179,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 18 in cluster 15,15018,0,0.1279554925544108
claim_015_019,12.095453883582842,6.036465174872639,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 19 in cluster 15,15019,1,0.008027799502729699
claim_015_020,12.093055881887878,5.821908336584817,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 20 in cluster 15,15020,0,0.21880445535013274
claim_015_021,11.78807011249794,6.2308026363944675,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 21 in cluster 15,15021,1,0.22256635106024947
claim_015_022,11.519116693417189,5.312114698570483,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 22 in cluster 15,15022,0,0.18184695801028117
claim_015_023,12.388979429292586,6.355936766538079,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 23 in cluster 15,15023,1,0.4177824934352965
claim_015_024,12.984856328415026,6.15857790524501,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 24 in cluster 15,15024,0,0.310378516180232
claim_015_025,12.718070526664473,5.632482557130718,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 25 in cluster 15,15025,1,0.026780678137416105
claim_015_026,12.612320989999965,6.1821617441927845,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 26 in cluster 15,15026,0,0.24434017899257093
claim_015_027,12.549702346120203,6.248478956556975,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 27 in cluster 15,15027,1,0.18242799310444255
claim_015_028,12.643787304060767,6.490913817707199,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 28 in cluster 15,15028,0,0.15165236564637882
claim_015_029,12.65423956369531,6.638101752293822,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 29 in cluster 15,15029,1,0.3686283521391146
claim_015_030,12.12433483933384,6.4032482888711915,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 30 in cluster 15,15030,0,0.1287143411367236
claim_015_031,12.135000129031091,6.272211757788703,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 31 in cluster 15,15031,1,0.3626236386933886
claim_015_032,11.621911878588355,5.854467883433395,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 32 in cluster 15,15032,0,0.23706270122680032
claim_015_033,12.590265663297782,6.321176232749108,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 33 in cluster 15,15033,1,0.09678969686634348
claim_015_034,12.588242056069038,5.957463554214103,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 34 in cluster 15,15034,0,0.09564732728185038
claim_015_035,11.398028471555289,5.898461791702331,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 35 in cluster 15,15035,1,0.2581243216324193
claim_015_036,12.197794457186152,6.489900057685204,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 36 in cluster 15,15036,0,0.15867324404909966
claim_015_037,11.762210267650037,5.837141089894085,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 37 in cluster 15,15037,1,0.20068623626335208
claim_015_038,12.163003740312462,6.120833157143913,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 38 in cluster 15,15038,0,0.1648972264748188
claim_015_039,11.76627877286127,6.161445878410048,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 39 in cluster 15,15039,1,0.37440077803059313
claim_015_040,12.959458529735125,6.017465709888638,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 40 in cluster 15,15040,0,0.4438186803965499
claim_015_041,12.356396819359134,6.641917567756642,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 41 in cluster 15,15041,1,0.258808347492635
claim_015_042,12.283277519633334,6.518784661423064,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 42 in cluster 15,15042,0,0.2961228728716017
claim_015_043,11.817254300795225,6.027489608310162,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 43 in cluster 15,15043,1,0.4199448270837273
claim_015_044,11.560281116413199,6.909706546460462,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 44 in cluster 15,15044,0,0.20861082982708554
claim_015_045,12.198503048569483,6.711799765266859,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 45 in cluster 15,15045,1,0.09173518846222019
claim_015_046,11.929963924349035,6.829033752638584,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 46 in cluster 15,15046,0,0.01843436674300313
claim_015_047,12.05022910395211,5.614709181828717,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 47 in cluster 15,15047,1,0.43873180633262093
claim_015_048,11.55875835327921,5.894693770534929,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 48 in cluster 15,15048,0,0.34202819362121856
claim_015_049,12.17502292456142,6.295676108635864,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 49 in cluster 15,15049,1,0.0650447049755548
claim_015_050,12.40694812978794,7.285242015180471,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 50 in cluster 15,15050,0,0.15108769937514824
claim_015_051,12.195563305978197,5.355052326596676,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 51 in cluster 15,15051,1,0.3147576679074679
claim_015_052,11.904371863116591,6.571365784990911,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 52 in cluster 15,15052,0,0.003100102501362273
claim_015_053,12.709539945075361,6.724688256491671,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 53 in cluster 15,15053,1,0.05057002792483261
claim_015_054,12.105341539977365,5.7384889982385525,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 54 in cluster 15,15054,0,0.0030047292803166317
claim_015_055,11.12757393549959,6.08019591180587,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 55 in cluster 15,15055,1,0.3377632878537235
claim_015_056,10.818578112783644,6.664044404934308,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 56 in cluster 15,15056,0,0.25659970434508217
claim_015_057,11.95893061351844,6.312303928269916,clu_015,Cashflow,#af7ac5,gender,gpt_oss,demo,17,Synthetic claim 57 in cluster 15,15057,1,0.2265579472425238
claim_016_000,-0.4342606604039063,6.660911735740923,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 0 in cluster 16,16000,0,0.10805563774696025
claim_016_001,-0.26588051044893724,7.92559811384582,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 1 in cluster 16,16001,1,0.26470542252378276
claim_016_002,-0.430313306472752,7.892756279940883,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 2 in cluster 16,16002,0,0.021334575037221717
claim_016_003,0.7807589144749165,7.442630398463267,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 3 in cluster 16,16003,1,0.39000739764518677
claim_016_004,0.7795091067974619,8.038869152254087,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 4 in cluster 16,16004,0,0.0891248104786837
claim_016_005,-0.6531154299045292,8.368906902891542,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 5 in cluster 16,16005,1,0.3897556607080083
claim_016_006,0.1149725895008463,7.897139061966194,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 6 in cluster 16,16006,0,0.4041380235291804
claim_016_007,-1.2447167355482418,8.534810277921634,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 7 in cluster 16,16007,1,0.3944271605862799
claim_016_008,0.905981932184257,7.710922803779025,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 8 in cluster 16,16008,0,0.3604740980623931
claim_016_009,0.1696323138802212,7.954258425773493,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 9 in cluster 16,16009,1,0.017944417376192706
claim_016_010,0.9521954158014664,8.534680928949864,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 10 in cluster 16,16010,0,0.04011996286149932
claim_016_011,-0.07313975234362344,7.933202595233682,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 11 in cluster 16,16011,1,0.2101164650545574
claim_016_012,1.6633040912227655,7.791171976143251,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 12 in cluster 16,16012,0,0.00901656186388508
claim_016_013,-0.2655898461541588,8.240872120687335,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 13 in cluster 16,16013,1,0.3790508583494706
claim_016_014,-0.29114034827949087,8.256114109393339,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 14 in cluster 16,16014,0,0.32991988232941916
claim_016_015,-0.06341340061408265,7.946472326361889,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 15 in cluster 16,16015,1,0.15584633517146523
claim_016_016,0.7688939412346428,7.84895510242263,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 16 in cluster 16,16016,0,0.11714594223907937
claim_016_017,0.5173687031751524,7.6410448776801125,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 17 in cluster 16,16017,1,0.13166361809634936
claim_016_018,0.09270976878736593,7.212764665809538,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 18 in cluster 16,16018,0,0.2706316190687346
claim_016_019,0.6139707243727673,8.169760433943546,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 19 in cluster 16,16019,1,0.0452416208366686
claim_016_020,-0.47008273463385597,7.895242323139955,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 20 in cluster 16,16020,0,0.37994827489532235
claim_016_021,-0.06433133254678616,8.078590895212194,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 21 in cluster 16,16021,1,0.2920652785904665
claim_016_022,-0.6615144312803085,7.737153153815054,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 22 in cluster 16,16022,0,0.16182048278619593
claim_016_023,0.28289790764992817,8.885672928778776,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 23 in cluster 16,16023,1,0.06636835918250973
claim_016_024,-1.0068351653457681,8.660915942515535,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 24 in cluster 16,16024,0,0.39026478398904213
claim_016_025,0.4409857702728751,8.11440389857867,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 25 in cluster 16,16025,1,0.40789994698319276
claim_016_026,0.3341153976629964,7.621436024878421,clu_016,Everyday spending,#58b368,age,qwen,demo,101,Synthetic claim 26 in cluster 16,16026,0,0.15241514323647942
